"","artist","song name","album name","year","genre","song length"
"4096","Lynda","No puedo olvidarme de tÌ","Un grito en el corazÛn","1997","Pop","03:55"
"4097","Lynda","Como vivir sin ellos","Un grito en el corazÛn","1997","Pop","03:42"
"4098","Lynda","Hazlo tu mismo","Un grito en el corazÛn","1997","Pop","03:53"
"4099","Lynda","Bang bang","Un grito en el corazÛn","1997","Pop","03:53"
"4100","Lynda","Mi Dia de la Independencia","Mi Dia de la Independencia","1999","Pop","04:32"
"4101","Lynda","Ahi Estare","Mi Dia de la Independencia","1999","Pop","03:59"
"4102","Lynda","No Quiero Verte","Mi Dia de la Independencia","1999","Pop","03:46"
"4103","Lynda","Vivir Sin El","Mi Dia de la Independencia","1999","Pop","04:13"
"4104","Lynda","Corazon Perdido","Mi Dia de la Independencia","1999","Pop","03:44"
"4105","Lynda","Principe Azul","Mi Dia de la Independencia","1999","Pop","04:29"
"4106","Lynda","Maldita Timidez","Mi Dia de la Independencia","1999","Pop","03:45"
"4107","Lynda","Pienso en Ti","Mi Dia de la Independencia","1999","Pop","03:51"
"4108","Lynda","Girando","Mi Dia de la Independencia","1999","Pop","03:48"
"4109","Lynda","Voy a Seguir","Mi Dia de la Independencia","1999","Pop","03:18"
"4110","Lynda","Por Ultima Vez","Mi Dia de la Independencia","1999","Pop","03:36"
"4111","Lynda","Con el Alma en la Piel","Mi Dia de la Independencia","1999","Pop","04:03"
"4112","Lynda","Mala Leche","Polen","2001","Pop","03:50"
"4113","Lynda","Estoy Viva","Polen","2001","Pop","03:39"
"4114","Lynda","Lo Mejor de Mi","Polen","2001","Pop","03:41"
"4115","Lynda","Amar AsÌ","Polen","2001","Pop","03:46"
"4116","Lynda","Perdedor","Polen","2001","Pop","03:53"
"4117","Lynda","Ay, Ay, Ay","Polen","2001","Pop","03:47"
"4118","Lynda","Para Ti","Polen","2001","Pop","03:47"
"4119","Lynda","De Pie","Polen","2001","Pop","04:12"
"4120","Lynda","En el AndÈn","Polen","2001","Pop","03:54"
"4121","Lynda","Abr·zame","Polen","2001","Pop","03:43"
"4122","Lynda","Polen (Todas las Mujeres)","Polen","2001","Pop","03:49"
"4129","Madonna","Lucky Star","Madonna","1983","Pop","05:37"
"4130","Madonna","Borderline","Madonna","1983","Pop","05:20"
"4131","Madonna","Burning Up","Madonna","1983","Pop","03:45"
"4132","Madonna","I Know It","Madonna","1983","Pop","03:47"
"4133","Madonna","Holiday","Madonna","1983","Pop","06:10"
"4134","Madonna","Think of Me","Madonna","1983","Pop","04:54"
"4135","Madonna","Physical Attraction","Madonna","1983","Pop","06:39"
"4136","Madonna","Everybody","Madonna","1983","Pop","06:02"
"4137","Madonna","Burning Up (12"" Version)","Madonna","1983","Pop","05:59"
"4138","Madonna","Lucky Star (New Mix)","Madonna","1983","Pop","07:15"
"4139","Madonna","Material Girl","Like a Virgin","1984","Pop","04:00"
"4140","Madonna","Angel","Like a Virgin","1984","Pop","03:56"
"4141","Madonna","Like a Virgin","Like a Virgin","1984","Pop","03:38"
"4142","Madonna","Over and Over","Like a Virgin","1984","Pop","04:12"
"4143","Madonna","Love Don't Live Here Anymore","Like a Virgin","1984","Pop","04:50"
"4144","Madonna","Dress You Up","Like a Virgin","1984","Pop","04:01"
"4145","Madonna","Shoo-Bee-Doo","Like a Virgin","1984","Pop","05:17"
"4146","Madonna","Pretender","Like a Virgin","1984","Pop","04:30"
"4147","Madonna","Stay","Like a Virgin","1984","Pop","04:06"
"4148","Madonna","Like a Virgin (Extended Dance Remix)","Like a Virgin","1984","Pop","06:09"
"4149","Madonna","Material Girl (Extended Dance Remix)","Like a Virgin","1984","Pop","06:09"
"4150","Madonna","Papa Don't Preach","True Blue","1986","Pop","04:28"
"4151","Madonna","Open Your Heart","True Blue","1986","Pop","04:13"
"4152","Madonna","White Heat","True Blue","1986","Pop","04:40"
"4153","Madonna","Live to Tell","True Blue","1986","Pop","05:51"
"4154","Madonna","Where's the Party","True Blue","1986","Pop","04:21"
"4155","Madonna","True Blue","True Blue","1986","Pop","04:18"
"4156","Madonna","La Isla Bonita","True Blue","1986","Pop","04:02"
"4157","Madonna","Jimmy Jimmy","True Blue","1986","Pop","03:55"
"4158","Madonna","Love Makes the World Go Round","True Blue","1986","Pop","04:31"
"4159","Madonna","True Blue (The Color Mix)","True Blue","1986","Pop","06:40"
"4160","Madonna","La Isla Bonita (Extended Mix)","True Blue","1986","Pop","05:27"
"4161","Madonna","Like a Prayer","Like a Prayer","1989","Pop","05:40"
"4162","Madonna","Express Yourself","Like a Prayer","1989","Pop","04:39"
"4163","Madonna","Love Song","Like a Prayer","1989","Pop","04:52"
"4164","Madonna","Till Death Do Us Part","Like a Prayer","1989","Pop","05:18"
"4165","Madonna","Promise to Try","Like a Prayer","1989","Pop","03:38"
"4166","Madonna","Cherish","Like a Prayer","1989","Pop","05:03"
"4167","Madonna","Dear Jessie","Like a Prayer","1989","Pop","04:21"
"4168","Madonna","Oh Father","Like a Prayer","1989","Pop","04:58"
"4169","Madonna","Keep It Together","Like a Prayer","1989","Pop","05:03"
"4170","Madonna","Spanish Eyes","Like a Prayer","1989","Pop","05:17"
"4171","Madonna","Act of Contrition","Like a Prayer","1989","Pop","02:19"
"4172","Madonna","Erotica","Erotica","1992","Pop","05:18"
"4173","Madonna","Fever","Erotica","1992","Pop","05:00"
"4174","Madonna","Bye Bye Baby","Erotica","1992","Pop","03:56"
"4175","Madonna","Deeper and Deeper","Erotica","1992","Pop","05:33"
"4176","Madonna","Where Life Begins","Erotica","1992","Pop","05:57"
"4177","Madonna","Bad Girl","Erotica","1992","Pop","05:23"
"4178","Madonna","Waiting","Erotica","1992","Pop","05:46"
"4179","Madonna","Thief of Hearts","Erotica","1992","Pop","04:51"
"4180","Madonna","Words","Erotica","1992","Pop","05:55"
"4181","Madonna","Rain","Erotica","1992","Pop","05:24"
"4182","Madonna","Why It's So Hard","Erotica","1992","Pop","05:23"
"4183","Madonna","In This Life","Erotica","1992","Pop","06:23"
"4184","Madonna","Secret Garden","Erotica","1992","Pop","05:32"
"4185","Madonna","Survival","Bedtime Stories","1994","Pop","03:31"
"4186","Madonna","Secret","Bedtime Stories","1994","Pop","05:05"
"4187","Madonna","I'd Rather Be Your Lover","Bedtime Stories","1994","Pop","04:39"
"4188","Madonna","Don't Stop","Bedtime Stories","1994","Pop","04:38"
"4189","Madonna","Inside of Me","Bedtime Stories","1994","Pop","04:12"
"4190","Madonna","Human Nature","Bedtime Stories","1994","Pop","04:54"
"4191","Madonna","Forbidden Love","Bedtime Stories","1994","Pop","04:09"
"4192","Madonna","Love Tried to Welcome Me","Bedtime Stories","1994","Pop","05:21"
"4193","Madonna","Sanctuary","Bedtime Stories","1994","Pop","05:03"
"4194","Madonna","Bedtime Story","Bedtime Stories","1994","Pop","04:08"
"4195","Madonna","Take a Bow","Bedtime Stories","1994","Pop","05:21"
"4196","Madonna","Drowned World / Substitute for Love","Ray of Light","1998","Pop","05:08"
"4197","Madonna","Swim","Ray of Light","1998","Pop","05:00"
"4198","Madonna","Ray of Light","Ray of Light","1998","Pop","05:20"
"4199","Madonna","Candy Perfume Girl","Ray of Light","1998","Pop","04:36"
"4200","Madonna","Skin","Ray of Light","1998","Pop","06:21"
"4201","Madonna","Nothing Really Matters","Ray of Light","1998","Pop","04:26"
"4202","Madonna","Sky Fits Heaven","Ray of Light","1998","Pop","04:47"
"4203","Madonna","Shanti / Ashtangi","Ray of Light","1998","Pop","04:28"
"4204","Madonna","Frozen","Ray of Light","1998","Pop","06:12"
"4205","Madonna","The Power of Good-Bye","Ray of Light","1998","Pop","04:12"
"4206","Madonna","To Have and Not to Hold","Ray of Light","1998","Pop","05:22"
"4207","Madonna","Little Star","Ray of Light","1998","Pop","05:18"
"4208","Madonna","Mer Girl","Ray of Light","1998","Pop","05:31"
"4209","Madonna","Music","Music","2000","Rock","03:49"
"4210","Madonna","Impressive Instant","Music","2000","Rock","03:37"
"4211","Madonna","Runaway Lover","Music","2000","Rock","04:47"
"4212","Madonna","I Deserve It","Music","2000","Rock","04:23"
"4213","Madonna","Amazing","Music","2000","Rock","03:43"
"4214","Madonna","Nobody's Perfect","Music","2000","Rock","04:59"
"4215","Madonna","Don't Tell Me","Music","2000","Rock","04:41"
"4216","Madonna","What It Feels Like for a Girl","Music","2000","Rock","04:45"
"4217","Madonna","Paradise (Not for Me)","Music","2000","Rock","06:33"
"4218","Madonna","Gone","Music","2000","Rock","03:25"
"4219","Madonna","American Life","American Life","2003","Rock","04:57"
"4220","Madonna","Hollywood","American Life","2003","Rock","04:24"
"4221","Madonna","I'm So Stupid","American Life","2003","Rock","04:05"
"4222","Madonna","Love Profusion","American Life","2003","Rock","03:36"
"4223","Madonna","Nobody Knows Me","American Life","2003","Rock","04:39"
"4224","Madonna","Nothing Fails","American Life","2003","Rock","04:48"
"4225","Madonna","Intervention","American Life","2003","Rock","04:53"
"4226","Madonna","X-Static Process","American Life","2003","Rock","03:49"
"4227","Madonna","Mother and Father","American Life","2003","Rock","04:32"
"4228","Madonna","Die Another Day","American Life","2003","Rock","04:38"
"4229","Madonna","Easy Ride","American Life","2003","Rock","05:05"
"4230","Madonna","Hung Up","Confessions On a Dance Floor","2005","Pop","05:37"
"4231","Madonna","Get Together","Confessions On a Dance Floor","2005","Pop","05:14"
"4232","Madonna","Sorry","Confessions On a Dance Floor","2005","Pop","04:41"
"4233","Madonna","Future Lovers","Confessions On a Dance Floor","2005","Pop","05:01"
"4234","Madonna","I Love New York","Confessions On a Dance Floor","2005","Pop","04:35"
"4235","Madonna","Let It Will Be","Confessions On a Dance Floor","2005","Pop","04:20"
"4236","Madonna","Forbidden Love","Confessions On a Dance Floor","2005","Pop","04:22"
"4237","Madonna","Jump","Confessions On a Dance Floor","2005","Pop","03:58"
"4238","Madonna","How High","Confessions On a Dance Floor","2005","Pop","04:03"
"4239","Madonna","Isaac","Confessions On a Dance Floor","2005","Pop","05:59"
"4240","Madonna","Push","Confessions On a Dance Floor","2005","Pop","03:32"
"4241","Madonna","Like It or Not","Confessions On a Dance Floor","2005","Pop","04:35"
"4260","Maria Isabel","Antes Muerta Que Sencilla","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","02:32"
"4261","Maria Isabel","La Vida Es Bella","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","03:04"
"4262","Maria Isabel","Un Muchacho","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","03:22"
"4263","Maria Isabel","?No Me Toques las Palmas Que Me Conozco!","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","02:40"
"4264","Maria Isabel","Mi LimusÌn","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","02:41"
"4265","Maria Isabel","La Noche y Tu Voz","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","02:56"
"4266","Maria Isabel","EscalofrÌo","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","03:36"
"4267","Maria Isabel","La Pepa","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","03:11"
"4268","Maria Isabel","?Onde Vas Marisabel?","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","02:53"
"4269","Maria Isabel","Mira Ni?o","?No Me Toques las Palmas Que Me Conozco!","2004","Pop Latino","02:54"
"4270","Maria Isabel","Va a Ser Que No","Numero 2","2005","Pop Latino","02:58"
"4271","Maria Isabel","Quien Da a la Vez","Numero 2","2005","Pop Latino","03:00"
"4272","Maria Isabel","Mi Abuela","Numero 2","2005","Pop Latino","02:53"
"4273","Maria Isabel","Numero Dos","Numero 2","2005","Pop Latino","03:56"
"4274","Maria Isabel","Tu Libertad","Numero 2","2005","Pop Latino","03:55"
"4275","Maria Isabel","3x2","Numero 2","2005","Pop Latino","02:59"
"4276","Maria Isabel","Me EnamorÛ","Numero 2","2005","Pop Latino","03:02"
"4277","Maria Isabel","Original","Numero 2","2005","Pop Latino","03:06"
"4278","Maria Isabel","La Reina de la Fiesta","Numero 2","2005","Pop Latino","03:29"
"4279","Maria Isabel","Piel de Chocolate","Numero 2","2005","Pop Latino","03:12"
"4280","Maria Isabel","De Ayamonte Pa'l Mundo","Numero 2","2005","Pop Latino","03:16"
"4281","Maria Isabel","En Mi Jardin","Numero 2","2005","Pop Latino","04:09"
"4282","Maria Isabel","De QuÈ Vas","Capricornio","2006","Pop Latino","03:02"
"4283","Maria Isabel","S˙per Guay","Capricornio","2006","Pop Latino","02:21"
"4284","Maria Isabel","Vampira","Capricornio","2006","Pop Latino","03:57"
"4285","Maria Isabel","Washisneim","Capricornio","2006","Pop Latino","02:38"
"4286","Maria Isabel","Cometas de Cristal","Capricornio","2006","Pop Latino","03:00"
"4287","Maria Isabel","Mejor Sola Que Mal Acompa?ada","Capricornio","2006","Pop Latino","03:12"
"4288","Maria Isabel","Comba MarÌa","Capricornio","2006","Pop Latino","02:40"
"4289","Maria Isabel","Fant·stica","Capricornio","2006","Pop Latino","02:51"
"4290","Maria Isabel","La Maleta del Abuelo","Capricornio","2006","Pop Latino","03:23"
"4291","Maria Isabel","En Mi Escalera","Capricornio","2006","Pop Latino","02:58"
"4292","Maria Isabel","Yo Soy del Sur","Capricornio","2006","Pop Latino","03:05"
"4293","Maria Isabel","Sumar","Capricornio","2006","Pop Latino","03:10"
"4294","Maria Isabel","Tome Que Dale","Capricornio","2006","Pop Latino","02:28"
"4295","Maria Isabel","Comme Ci Comme «a","Capricornio","2006","Pop Latino","03:21"
"4296","Maria Isabel (D˙o con Marisol)","TÛmbola","Capricornio","2006","Pop Latino","02:23"
"4297","Maria Isabel","Mis Ojos Caramelo","¡ngeles S.A., Vol. 1","2007","Pop Latino","03:11"
"4298","Maria Isabel","Angelitos Buenos","¡ngeles S.A., Vol. 1","2007","Pop Latino","02:49"
"4299","Maria Isabel","En Este Instante","¡ngeles S.A., Vol. 1","2007","Pop Latino","03:17"
"4300","Maria Isabel","El Mundo al RevÈs","¡ngeles S.A., Vol. 1","2007","Pop Latino","03:27"
"4301","Maria Isabel","Cuando No Est·s","¡ngeles S.A., Vol. 1","2007","Pop Latino","04:58"
"4302","Maria Isabel","Entre Monta?as","¡ngeles S.A., Vol. 1","2007","Pop Latino","03:36"
"4303","Maria Isabel","Baila a Mi Vera","¡ngeles S.A., Vol. 1","2007","Pop Latino","03:52"
"4304","Maria Isabel","Dime por QuÈ","¡ngeles S.A., Vol. 1","2007","Pop Latino","03:41"
"4305","Maria Isabel","Angelitos","¡ngeles S.A., Vol. 1","2007","Pop Latino","03:06"
"4306","Maria Isabel","Cuando No Est·s (VersiÛn Instrumental)","¡ngeles S.A., Vol. 1","2007","Pop Latino","04:58"
"4307","Maria Isabel","El Mundo al RevÈs (Version Instrumental)","¡ngeles S.A., Vol. 1","2007","Pop Latino","03:27"
"4308","Maria Isabel","Angelitos Buenos (VersiÛn Instrumental)","¡ngeles S.A., Vol. 1","2007","Pop Latino","02:49"
"4311","Michael Jackson","Don't Stop 'Til You Get Enough (Single Version)","Off the Wall","1979","Pop","06:05"
"4312","Michael Jackson","Rock With You (Single Version)","Off the Wall","1979","Pop","03:40"
"4313","Michael Jackson","Workin' Day and Night","Off the Wall","1979","Pop","05:13"
"4314","Michael Jackson","Get On the Floor","Off the Wall","1979","Pop","04:37"
"4315","Michael Jackson","Off the Wall (Single Version)","Off the Wall","1979","Pop","04:06"
"4316","Michael Jackson","Girlfriend","Off the Wall","1979","Pop","03:04"
"4317","Michael Jackson","She's Out of My Life (Single Version)","Off the Wall","1979","Pop","03:38"
"4318","Michael Jackson","I Can't Help It","Off the Wall","1979","Pop","04:29"
"4319","Michael Jackson","It's the Falling In Love","Off the Wall","1979","Pop","03:47"
"4320","Michael Jackson","Burn This Disco Out","Off the Wall","1979","Pop","03:41"
"4321","Michael Jackson","Wanna Be Startin' Somethin'","Thriller","1982","Pop","06:03"
"4322","Michael Jackson","Baby Be Mine","Thriller","1982","Pop","04:20"
"4323","Michael Jackson","The Girl Is Mine (With Paul McCartney)","Thriller","1982","Pop","03:42"
"4324","Michael Jackson","Thriller","Thriller","1982","Pop","05:57"
"4325","Michael Jackson","Beat It","Thriller","1982","Pop","04:18"
"4326","Michael Jackson","Billie Jean","Thriller","1982","Pop","04:54"
"4327","Michael Jackson","Human Nature","Thriller","1982","Pop","04:05"
"4328","Michael Jackson","P.Y.T. (Pretty Young Thing)","Thriller","1982","Pop","03:58"
"4329","Michael Jackson","The Lady In My Life","Thriller","1982","Pop","05:00"
"4330","Michael Jackson","Bad","Bad","1987","Pop","04:06"
"4331","Michael Jackson","The Way You Make Me Feel","Bad","1987","Pop","04:56"
"4332","Michael Jackson","Speed Demon","Bad","1987","Pop","03:59"
"4333","Michael Jackson","Liberian Girl","Bad","1987","Pop","03:54"
"4334","Michael Jackson","Just Good Friends","Bad","1987","Pop","04:05"
"4335","Michael Jackson","Another Part of Me","Bad","1987","Pop","03:53"
"4336","Michael Jackson","Man In the Mirror","Bad","1987","Pop","05:19"
"4337","Michael Jackson","I Just Can't Stop Loving You","Bad","1987","Pop","04:11"
"4338","Michael Jackson","Dirty Diana","Bad","1987","Pop","04:40"
"4339","Michael Jackson","Smooth Criminal","Bad","1987","Pop","04:16"
"4340","Michael Jackson","Leave Me Alone","Bad","1987","Pop","04:39"
"4341","Michael Jackson","Jam","Dangerous","1991","Pop","05:38"
"4342","Michael Jackson","Why You Wanna Trip On Me","Dangerous","1991","Pop","05:23"
"4343","Michael Jackson","In the Closet","Dangerous","1991","Pop","06:30"
"4344","Michael Jackson","She Drives Me Wild","Dangerous","1991","Pop","03:39"
"4345","Michael Jackson","Remember the Time","Dangerous","1991","Pop","03:59"
"4346","Michael Jackson","Can't Let Her Get Away","Dangerous","1991","Pop","04:58"
"4347","Michael Jackson","Heal the World","Dangerous","1991","Pop","06:24"
"4348","Michael Jackson","Black or White","Dangerous","1991","Pop","04:14"
"4349","Michael Jackson","Who Is It","Dangerous","1991","Pop","06:33"
"4350","Michael Jackson","Give In to Me","Dangerous","1991","Pop","05:28"
"4351","Michael Jackson & The Cleveland Orchestra","Will You Be There","Dangerous","1991","Pop","07:39"
"4352","Michael Jackson","Keep the Faith","Dangerous","1991","Pop","05:56"
"4353","Michael Jackson","Gone Too Soon","Dangerous","1991","Pop","03:21"
"4354","Michael Jackson","Dangerous","Dangerous","1991","Pop","06:57"
"4355","Michael Jackson","Billie Jean","History: Past, Present and Future, Book 1","1995","Pop","04:54"
"4356","Michael Jackson","The Way You Make Me Feel","History: Past, Present and Future, Book 1","1995","Pop","04:57"
"4357","Michael Jackson","Black or White","History: Past, Present and Future, Book 1","1995","Pop","04:15"
"4358","Michael Jackson","Rock With You","History: Past, Present and Future, Book 1","1995","Pop","03:40"
"4359","Michael Jackson","She's Out of My Life","History: Past, Present and Future, Book 1","1995","Pop","03:37"
"4360","Michael Jackson","Bad","History: Past, Present and Future, Book 1","1995","Pop","04:07"
"4361","Michael Jackson","I Just Can't Stop Loving You","History: Past, Present and Future, Book 1","1995","Pop","04:11"
"4362","Michael Jackson","Man In the Mirror","History: Past, Present and Future, Book 1","1995","Pop","05:19"
"4363","Michael Jackson","Thriller","History: Past, Present and Future, Book 1","1995","Pop","05:57"
"4364","Michael Jackson","Beat It","History: Past, Present and Future, Book 1","1995","Pop","04:18"
